Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2020/11/10,AMZN,AMZN,S,CBOE,40819
2020/11/11,AMZN,AMZN,S,CBOE,36200
2020/11/12,AMZN,AMZN,S,CBOE,33947
2020/11/13,AMZN,AMZN,S,CBOE,50525
2020/11/16,AMZN,AMZN,S,CBOE,27783
2020/11/17,AMZN,AMZN,S,CBOE,26111
2020/11/18,AMZN,AMZN,S,CBOE,25906
2020/11/19,AMZN,AMZN,S,CBOE,28839
2020/11/20,AMZN,AMZN,S,CBOE,42929
2020/11/23,AMZN,AMZN,S,CBOE,39591
2020/11/24,AMZN,AMZN,S,CBOE,34798
2020/11/25,AMZN,AMZN,S,CBOE,54947
2020/11/27,AMZN,AMZN,S,CBOE,40677
2020/11/30,AMZN,AMZN,S,CBOE,29728
2020/12/01,AMZN,AMZN,S,CBOE,49003
2020/12/02,AMZN,AMZN,S,CBOE,34132
2020/12/03,AMZN,AMZN,S,CBOE,41201
2020/12/04,AMZN,AMZN,S,CBOE,49596
2020/12/07,AMZN,AMZN,S,CBOE,29678
2020/12/08,AMZN,AMZN,S,CBOE,42376
2020/12/09,AMZN,AMZN,S,CBOE,39246
2020/12/10,AMZN,AMZN,S,CBOE,33964
2020/12/11,AMZN,AMZN,S,CBOE,49579
2020/12/14,AMZN,AMZN,S,CBOE,34814
2020/12/15,AMZN,AMZN,S,CBOE,31683
2020/12/16,AMZN,AMZN,S,CBOE,48401
2020/12/17,AMZN,AMZN,S,CBOE,36471
2020/12/18,AMZN,AMZN,S,CBOE,64280
2020/12/21,AMZN,AMZN,S,CBOE,40582
2020/12/22,AMZN,AMZN,S,CBOE,36083
2020/12/23,AMZN,AMZN,S,CBOE,39745
2020/12/24,AMZN,AMZN,S,CBOE,31206
2020/12/28,AMZN,AMZN,S,CBOE,71438
2020/12/29,AMZN,AMZN,S,CBOE,66328
2020/12/30,AMZN,AMZN,S,CBOE,50370
2020/12/31,AMZN,AMZN,S,CBOE,55899
2021/01/04,AMZN,AMZN,S,CBOE,52626
2021/01/05,AMZN,AMZN,S,CBOE,34062
2021/01/06,AMZN,AMZN,S,CBOE,46637
2021/01/07,AMZN,AMZN,S,CBOE,43234
2021/01/08,AMZN,AMZN,S,CBOE,50326
2021/01/11,AMZN,AMZN,S,CBOE,42241
2021/01/12,AMZN,AMZN,S,CBOE,35122
2021/01/13,AMZN,AMZN,S,CBOE,42579
2021/01/14,AMZN,AMZN,S,CBOE,42367
2021/01/15,AMZN,AMZN,S,CBOE,66813
2021/01/19,AMZN,AMZN,S,CBOE,38815
2021/01/20,AMZN,AMZN,S,CBOE,70510
2021/01/21,AMZN,AMZN,S,CBOE,66475
2021/01/22,AMZN,AMZN,S,CBOE,47404
2021/01/25,AMZN,AMZN,S,CBOE,36902
2021/01/26,AMZN,AMZN,S,CBOE,27064
2021/01/27,AMZN,AMZN,S,CBOE,29599
2021/01/28,AMZN,AMZN,S,CBOE,33390
2021/01/29,AMZN,AMZN,S,CBOE,49249
2021/02/01,AMZN,AMZN,S,CBOE,39553
2021/02/02,AMZN,AMZN,S,CBOE,58785
2021/02/03,AMZN,AMZN,S,CBOE,58394
2021/02/04,AMZN,AMZN,S,CBOE,45677
2021/02/05,AMZN,AMZN,S,CBOE,52258
2021/02/08,AMZN,AMZN,S,CBOE,34708
2021/02/09,AMZN,AMZN,S,CBOE,19462
2021/02/10,AMZN,AMZN,S,CBOE,27727
2021/02/11,AMZN,AMZN,S,CBOE,28636
2021/02/12,AMZN,AMZN,S,CBOE,47309
2021/02/16,AMZN,AMZN,S,CBOE,26989
2021/02/17,AMZN,AMZN,S,CBOE,37548
2021/02/18,AMZN,AMZN,S,CBOE,37651
2021/02/19,AMZN,AMZN,S,CBOE,50691
2021/02/22,AMZN,AMZN,S,CBOE,35072
2021/02/23,AMZN,AMZN,S,CBOE,36968
2021/02/24,AMZN,AMZN,S,CBOE,25158
2021/02/25,AMZN,AMZN,S,CBOE,52368
2021/02/26,AMZN,AMZN,S,CBOE,50601
2021/03/01,AMZN,AMZN,S,CBOE,25502
2021/03/02,AMZN,AMZN,S,CBOE,21075
2021/03/03,AMZN,AMZN,S,CBOE,35320
2021/03/04,AMZN,AMZN,S,CBOE,47644
2021/03/05,AMZN,AMZN,S,CBOE,51709
2021/03/08,AMZN,AMZN,S,CBOE,27217
2021/03/09,AMZN,AMZN,S,CBOE,26445
2021/03/10,AMZN,AMZN,S,CBOE,20120
2021/03/11,AMZN,AMZN,S,CBOE,30089
2021/03/12,AMZN,AMZN,S,CBOE,35305
2021/03/15,AMZN,AMZN,S,CBOE,18860
2021/03/16,AMZN,AMZN,S,CBOE,29134
2021/03/17,AMZN,AMZN,S,CBOE,31552
2021/03/18,AMZN,AMZN,S,CBOE,31408
2021/03/19,AMZN,AMZN,S,CBOE,41099
2021/03/22,AMZN,AMZN,S,CBOE,22624
2021/03/23,AMZN,AMZN,S,CBOE,34619
2021/03/24,AMZN,AMZN,S,CBOE,32617
2021/03/25,AMZN,AMZN,S,CBOE,39502
2021/03/26,AMZN,AMZN,S,CBOE,47969
2021/03/29,AMZN,AMZN,S,CBOE,25306
2021/03/30,AMZN,AMZN,S,CBOE,21624
2021/03/31,AMZN,AMZN,S,CBOE,33116
2021/04/01,AMZN,AMZN,S,CBOE,49077
2021/04/05,AMZN,AMZN,S,CBOE,51387
2021/04/06,AMZN,AMZN,S,CBOE,38581
2021/04/07,AMZN,AMZN,S,CBOE,39677
2021/04/08,AMZN,AMZN,S,CBOE,33046
2021/04/09,AMZN,AMZN,S,CBOE,75656
2021/04/12,AMZN,AMZN,S,CBOE,31981
2021/04/13,AMZN,AMZN,S,CBOE,42279
2021/04/14,AMZN,AMZN,S,CBOE,34265
2021/04/15,AMZN,AMZN,S,CBOE,44603
2021/04/16,AMZN,AMZN,S,CBOE,67613
2021/04/19,AMZN,AMZN,S,CBOE,33977
2021/04/20,AMZN,AMZN,S,CBOE,31673
2021/04/21,AMZN,AMZN,S,CBOE,27990
2021/04/22,AMZN,AMZN,S,CBOE,43910
2021/04/23,AMZN,AMZN,S,CBOE,48352
2021/04/26,AMZN,AMZN,S,CBOE,38950
2021/04/27,AMZN,AMZN,S,CBOE,31517
2021/04/28,AMZN,AMZN,S,CBOE,38929
2021/04/29,AMZN,AMZN,S,CBOE,52784
2021/04/30,AMZN,AMZN,S,CBOE,74628
2021/05/03,AMZN,AMZN,S,CBOE,48930
2021/05/04,AMZN,AMZN,S,CBOE,46139
2021/05/05,AMZN,AMZN,S,CBOE,30879
2021/05/06,AMZN,AMZN,S,CBOE,35390
2021/05/07,AMZN,AMZN,S,CBOE,48163
2021/05/10,AMZN,AMZN,S,CBOE,34050
2021/05/11,AMZN,AMZN,S,CBOE,32776
2021/05/12,AMZN,AMZN,S,CBOE,28042
2021/05/13,AMZN,AMZN,S,CBOE,28856
2021/05/14,AMZN,AMZN,S,CBOE,42099
2021/05/17,AMZN,AMZN,S,CBOE,27309
2021/05/18,AMZN,AMZN,S,CBOE,28662
2021/05/19,AMZN,AMZN,S,CBOE,23762
2021/05/20,AMZN,AMZN,S,CBOE,29177
2021/05/21,AMZN,AMZN,S,CBOE,52280
2021/05/24,AMZN,AMZN,S,CBOE,24697
2021/05/25,AMZN,AMZN,S,CBOE,29113
2021/05/26,AMZN,AMZN,S,CBOE,30342
2021/05/27,AMZN,AMZN,S,CBOE,26960
2021/05/28,AMZN,AMZN,S,CBOE,39024
2021/06/01,AMZN,AMZN,S,CBOE,23655
2021/06/02,AMZN,AMZN,S,CBOE,27204
2021/06/03,AMZN,AMZN,S,CBOE,29766
2021/06/04,AMZN,AMZN,S,CBOE,39717
2021/06/07,AMZN,AMZN,S,CBOE,30818
2021/06/08,AMZN,AMZN,S,CBOE,46955
2021/06/09,AMZN,AMZN,S,CBOE,37599
2021/06/10,AMZN,AMZN,S,CBOE,58505
2021/06/11,AMZN,AMZN,S,CBOE,60557
2021/06/14,AMZN,AMZN,S,CBOE,28437
2021/06/15,AMZN,AMZN,S,CBOE,25605
2021/06/16,AMZN,AMZN,S,CBOE,41119
2021/06/17,AMZN,AMZN,S,CBOE,64290
2021/06/18,AMZN,AMZN,S,CBOE,60568
2021/06/21,AMZN,AMZN,S,CBOE,40606
2021/06/22,AMZN,AMZN,S,CBOE,49965
2021/06/23,AMZN,AMZN,S,CBOE,37219
2021/06/24,AMZN,AMZN,S,CBOE,63513
2021/06/25,AMZN,AMZN,S,CBOE,68512
2021/06/28,AMZN,AMZN,S,CBOE,30395
2021/06/29,AMZN,AMZN,S,CBOE,27818
2021/06/30,AMZN,AMZN,S,CBOE,30640
2021/07/01,AMZN,AMZN,S,CBOE,36146
2021/07/02,AMZN,AMZN,S,CBOE,76067
2021/07/06,AMZN,AMZN,S,CBOE,97339
2021/07/07,AMZN,AMZN,S,CBOE,47910
2021/07/08,AMZN,AMZN,S,CBOE,57115
2021/07/09,AMZN,AMZN,S,CBOE,53169
2021/07/12,AMZN,AMZN,S,CBOE,29255
2021/07/13,AMZN,AMZN,S,CBOE,44325
2021/07/14,AMZN,AMZN,S,CBOE,42825
2021/07/15,AMZN,AMZN,S,CBOE,49605
2021/07/16,AMZN,AMZN,S,CBOE,68940
2021/07/19,AMZN,AMZN,S,CBOE,34462
2021/07/20,AMZN,AMZN,S,CBOE,27904
2021/07/21,AMZN,AMZN,S,CBOE,21428
2021/07/22,AMZN,AMZN,S,CBOE,43119
2021/07/23,AMZN,AMZN,S,CBOE,40971
2021/07/26,AMZN,AMZN,S,CBOE,20649
2021/07/27,AMZN,AMZN,S,CBOE,19656
2021/07/28,AMZN,AMZN,S,CBOE,16128
2021/07/29,AMZN,AMZN,S,CBOE,45882
2021/07/30,AMZN,AMZN,S,CBOE,116354
2021/08/02,AMZN,AMZN,S,CBOE,30252
2021/08/03,AMZN,AMZN,S,CBOE,41924
2021/08/04,AMZN,AMZN,S,CBOE,25498
2021/08/05,AMZN,AMZN,S,CBOE,29854
2021/08/06,AMZN,AMZN,S,CBOE,38428
2021/08/09,AMZN,AMZN,S,CBOE,26133
